user_id,email_creates_90d,email_publishes_90d,email_tests_90d,ca_template_creates_90d,ai_content_creates_90d,sms_creates_90d,sms_publishes_90d,automation_creates_90d,automation_publishes_90d,builder_active_days_90d,total_builder_events_90d
112794754,50,39,0,0,0,0,0,0,0,35,89
63674837,36,19,0,0,0,0,0,0,0,19,55
57061585,45,51,1,0,0,0,0,0,0,39,97
104159806,58,50,0,0,0,0,0,0,0,45,108
67468785,51,48,0,0,0,0,0,0,0,42,99
72449310,57,57,0,0,0,0,0,0,0,57,114
84780177,85,56,0,0,0,0,0,0,0,50,141
61250629,77,65,0,0,0,0,0,0,0,36,142
72908838,84,71,0,0,0,0,0,0,0,51,155
64841009,98,72,0,0,0,0,0,0,0,56,170
37550677,76,69,0,0,0,0,0,0,0,67,145
97311889,99,85,0,0,0,0,0,0,0,76,184
43652041,101,90,0,0,0,0,0,0,0,58,191
115392250,159,107,0,0,12,0,0,0,0,73,266
67744721,174,122,3,0,0,0,0,0,0,48,299
101136258,182,142,2,0,0,0,0,0,0,61,326
117608598,197,157,0,0,0,0,0,0,0,82,354
94018565,179,165,0,0,0,0,0,0,0,64,344
109866734,214,173,0,0,0,0,0,0,0,41,387
21943024,7,5,0,0,0,0,0,0,0,11,12
28548851,20,11,0,0,0,0,0,0,0,19,31
23483035,23,19,0,0,0,0,0,0,0,24,42
5424490,33,24,1,0,0,0,0,0,0,27,58
17084887,29,24,0,0,0,0,0,0,0,47,53
21326736,33,30,0,0,0,0,0,0,0,13,63
21417223,40,38,0,0,0,0,0,0,0,29,78
5344754,93,53,2,0,8,0,0,0,0,45,148
19133607,63,53,0,0,0,0,0,0,0,54,116
18763907,94,71,7,0,0,0,0,0,0,61,172
9934691,100,87,0,0,0,0,0,0,0,44,187
72068,178,72,2,0,0,0,0,0,0,41,252
8233485,80,80,0,0,0,0,0,0,0,23,160
1869685,126,94,0,0,0,0,0,0,0,53,220
28675287,123,90,7,3,0,0,0,0,0,57,220
24047515,157,122,2,0,0,0,0,0,0,59,281
23118787,115,89,1,0,0,0,0,0,0,32,205
9418617,173,157,2,0,0,0,0,0,0,56,332
6090210,324,233,23,0,0,0,0,0,0,77,580
131325086,3,1,0,0,0,0,0,0,0,3,4
192796070,6,2,2,0,0,0,0,0,0,5,10
235419486,10,6,0,0,0,0,0,0,0,6,16
147566066,21,18,0,0,0,0,0,0,0,24,39
190513634,23,23,0,0,0,0,0,0,0,34,46
145361314,92,67,0,0,9,0,0,0,0,61,159
135919662,180,162,0,0,0,0,0,0,0,43,342
45927921,26,9,0,0,2,0,0,0,0,18,35
91500377,35,27,3,0,0,0,0,0,0,21,65
101286214,14,8,3,0,0,0,0,0,0,15,25
47096085,23,4,1,0,0,0,0,0,0,20,28
132392586,15,12,0,0,0,0,0,0,0,13,27
68918989,16,9,0,0,0,0,0,0,0,15,25
104632866,10,10,0,0,0,0,0,0,0,18,20
120669910,25,22,0,0,0,0,0,0,0,17,47
99424261,26,25,0,0,0,0,0,0,0,25,51
95872993,211,151,21,0,0,0,0,0,0,63,383
89139957,27,22,0,0,0,0,0,0,0,42,49
57188597,21,18,2,0,0,0,0,0,0,19,41
64314609,43,24,0,0,0,0,0,0,0,27,67
35916085,43,35,0,0,0,0,0,0,0,36,78
107873510,32,27,0,0,0,0,0,0,0,40,59
64421513,53,37,0,0,25,0,0,0,0,56,90
61319937,47,39,0,0,0,0,0,0,0,46,86
133211518,63,53,0,0,0,0,0,0,0,43,116
46573157,99,65,0,0,0,0,0,0,0,52,164
43961329,352,251,38,0,0,0,0,0,0,56,641
120668650,64,61,0,0,0,0,0,0,0,59,125
104958838,57,45,2,0,4,0,0,0,0,50,104
81147954,109,74,9,0,29,0,0,0,0,53,192
49097169,127,81,3,0,4,0,0,0,0,45,211
49741873,166,148,2,0,0,0,0,0,0,75,316
48118977,91,90,0,0,0,0,0,0,0,90,181
55654289,106,92,0,0,0,0,0,0,0,36,198
115345618,150,120,5,0,17,0,0,0,0,70,275
39543713,261,124,29,0,0,0,0,0,0,68,414
115368374,178,136,18,0,0,0,0,0,0,29,332
60366633,966,904,12,0,0,0,0,0,0,89,1882
231155682,21,7,0,0,0,0,0,0,0,12,28
238700114,42,25,10,0,0,0,0,0,0,19,77
230190170,41,33,0,0,0,0,0,0,0,30,74
199022134,31,20,0,0,0,0,0,0,0,21,51
243338774,60,39,7,0,0,0,0,0,0,39,106
222638406,65,45,0,0,0,0,0,0,0,44,110
244030242,80,72,0,0,0,0,0,0,0,59,152
219566922,1167,107,6,0,0,0,0,0,0,90,1280
235300858,202,180,0,0,0,0,0,0,0,60,382
170450417,28,17,0,0,0,0,0,0,0,29,45
199317414,7,5,0,0,0,0,0,0,0,6,12
157228530,14,11,0,0,0,0,0,0,0,19,25
147335590,13,12,0,0,0,0,0,0,0,20,25
157154406,127,91,4,0,0,0,0,0,0,55,222
127310310,19,16,0,0,0,0,0,0,0,27,35
196822006,41,29,2,0,0,0,0,0,0,35,72
124848230,148,109,0,0,0,0,0,0,0,72,257
157105250,45,39,2,0,26,0,0,0,0,26,86
168517022,44,33,0,0,0,0,0,0,0,39,77
153078878,49,44,0,0,0,0,0,0,0,55,93
203244862,48,22,1,0,0,0,0,0,0,29,71
132084946,67,35,1,0,0,0,0,0,0,40,103
173169169,66,63,0,0,0,0,0,0,0,65,129
164011258,60,46,2,0,0,0,0,0,0,25,108
176526289,81,64,0,0,0,0,0,0,0,59,145
245177034,14,0,14,0,0,0,0,0,0,25,28
221168046,93,59,3,0,0,0,0,0,0,38,155
244797502,76,64,1,0,0,0,0,0,0,46,141
66434277,12,4,3,0,0,0,0,0,0,7,19
39723513,7,5,0,0,0,0,0,0,0,10,12
48035265,6,7,0,0,0,0,0,0,0,10,13
65860149,9,8,0,0,0,0,0,0,0,10,17
37158773,14,9,0,0,0,0,0,0,0,10,23
163275230,33,16,10,0,0,0,0,0,0,26,59
105232486,17,17,0,0,0,0,0,0,0,17,34
67373433,18,18,0,0,0,0,0,0,0,19,36
63747393,24,21,0,0,0,0,0,0,0,23,45
162416694,29,21,2,0,0,0,0,0,0,22,52
64586353,28,26,0,0,0,0,0,0,0,28,54
105816022,59,42,0,0,0,0,0,0,0,39,101
171357841,51,30,0,0,0,0,0,0,0,38,81
60967201,117,95,0,0,0,0,0,0,0,60,212
83842081,134,124,0,0,0,0,0,0,0,89,258
88455301,268,157,3,0,0,0,0,0,0,26,428
96867497,327,98,17,0,0,0,0,0,0,60,442
55522873,626,409,165,0,0,0,0,0,0,78,1200
41328981,1160,958,29,0,0,0,0,0,0,88,2147
18420215,6,4,0,4,0,0,0,0,0,8,10
32670950,347,259,5,0,0,0,0,0,0,69,611
19223051,26,15,2,0,0,0,0,0,0,21,43
18136063,17,10,0,0,0,0,0,0,0,15,27
17097703,39,23,0,39,0,0,0,0,0,32,62
31149575,24,21,0,0,0,0,0,0,0,26,45
36080221,43,30,7,0,0,0,0,0,0,45,80
27507163,34,32,0,0,0,0,0,0,0,11,66
26594943,27,22,0,0,0,0,0,0,0,31,49
5937186,22,16,0,0,0,0,0,0,0,19,38
26980959,75,41,0,0,0,0,0,0,0,41,116
32987550,72,78,0,0,0,0,0,0,0,24,150
35199949,164,134,3,0,0,0,0,0,0,55,301
4055890,69,59,1,0,0,0,0,0,0,54,129
6977581,36,13,5,0,0,0,0,0,0,14,54
2486782,75,60,4,0,0,0,0,0,0,47,139
5095878,6,4,0,0,0,0,0,0,0,6,10
38712781,15,12,1,0,0,0,0,0,0,20,28
26520155,83,49,8,0,0,0,0,0,0,33,140
24639639,65,44,0,0,0,0,0,0,0,15,109
7967785,11,7,0,0,0,0,0,0,0,12,18
23011363,56,26,7,0,0,0,0,0,0,38,89
28171883,17,12,0,0,0,0,0,0,0,16,29
29604675,25,14,0,0,0,0,0,0,0,26,39
19065571,11,12,0,0,0,0,0,0,0,23,23
22402011,94,41,3,0,5,0,0,0,0,37,138
8996461,24,23,0,0,0,0,0,0,0,25,47
35944637,301,279,0,0,0,0,0,0,0,70,580
15587595,77,63,0,0,0,0,0,0,0,48,140
37102533,59,32,0,0,0,0,0,0,0,48,91
24339419,72,48,2,0,0,0,0,0,0,30,122
32595258,74,53,0,0,0,0,0,0,0,63,127
10971591,84,60,2,0,0,0,0,0,0,44,146
12757887,71,66,0,0,0,0,0,0,0,43,137
23807167,120,79,0,0,0,0,0,0,0,54,199
14689323,110,78,4,0,0,0,0,0,0,44,192
947301,137,108,0,0,0,0,0,0,0,63,245
25760763,158,108,4,0,0,0,0,0,0,71,270
22475915,285,145,27,0,0,0,0,0,0,76,457
20076955,175,163,0,0,0,0,0,0,0,79,338
17896459,165,149,0,0,0,0,0,0,0,65,314
33399301,207,177,8,0,0,0,0,0,0,58,392
20782035,212,143,1,0,0,0,0,0,0,54,356
120653154,18,11,0,0,0,0,0,0,0,18,29
169947333,15,14,0,0,0,0,0,0,0,25,29
193232974,18,11,0,0,3,0,0,0,0,16,29
120668826,21,14,4,0,0,0,0,0,0,25,39
117165602,17,13,0,0,0,0,0,0,0,16,30
130025902,258,197,27,0,0,0,0,0,0,59,482
128024798,62,55,0,0,0,0,0,0,0,55,117
160965142,183,137,4,0,10,0,0,0,0,67,324
169221470,92,93,0,0,0,0,0,0,0,49,185
117157422,144,106,3,0,0,0,0,0,0,65,253
167680950,66,38,0,0,0,0,0,0,0,48,104
120804514,67,18,16,0,0,0,0,0,0,26,101
197366126,202,197,0,0,0,0,0,0,0,59,399
128574050,2,2,0,0,0,0,0,0,0,2,4
136825761,36,12,12,0,0,0,0,0,0,15,60
141512569,16,13,0,0,0,0,0,0,0,16,29
121128002,152,99,7,0,0,0,0,0,0,58,258
158555214,10,4,0,0,0,0,0,0,0,9,14
208864174,14,13,0,0,0,0,0,0,0,26,27
130915674,35,28,0,0,0,0,0,0,0,30,63
144278677,14,0,13,0,0,0,0,0,0,17,27
119252574,53,40,0,0,0,0,0,0,0,40,93
155486138,111,81,1,0,0,0,0,0,0,21,193
174636633,48,24,4,0,0,0,0,0,0,24,76
131135226,29,22,0,0,0,0,0,0,0,24,51
147788062,65,34,0,0,0,0,0,0,0,38,99
189797782,103,92,3,0,0,0,0,0,0,59,198
119166770,97,61,10,0,0,0,0,0,0,58,168
133490818,91,62,0,0,0,0,0,0,0,59,153
130504610,78,76,0,0,0,0,0,0,0,68,154
197253466,112,80,3,0,0,0,0,0,0,65,195
196380174,218,135,0,0,22,0,0,0,0,72,353
103661670,134,95,3,0,0,0,0,0,0,52,232
40118829,4,5,0,0,0,0,0,0,0,9,9
88020121,43,27,9,0,0,0,0,0,0,29,79
64130881,7,0,0,6,0,0,0,0,0,4,7
81744046,9,8,0,0,0,0,0,0,0,4,17
61560377,10,5,2,0,0,0,0,0,0,13,17
95251981,11,11,0,0,0,0,0,0,0,19,22
85376297,10,10,0,0,0,0,0,0,0,17,20
92810285,20,12,0,0,0,0,0,0,0,13,32
100310410,18,15,0,0,0,0,0,0,0,11,33
58080437,32,20,0,0,0,0,0,0,0,33,52
47632613,27,18,0,0,0,0,0,0,0,27,45
99090933,39,26,0,0,0,0,0,0,0,29,65
97089765,31,29,0,0,0,0,0,0,0,29,60
45152061,32,32,0,0,0,0,0,0,0,31,64
49322033,32,31,0,0,0,0,0,0,0,39,63
38935965,42,33,0,0,0,0,0,0,0,39,75
102955074,67,33,0,35,0,0,0,0,0,45,100
50928561,47,32,1,0,0,0,0,0,0,25,80
63036949,48,41,0,0,0,0,0,0,0,37,89
115758938,52,36,0,0,0,0,0,0,0,38,88
47517205,119,63,4,0,0,0,0,0,0,55,186
53722265,72,63,0,41,28,0,0,0,0,43,135
81904682,91,84,0,0,77,0,0,0,0,77,175
108134086,97,85,1,0,0,0,0,0,0,57,183
74417650,151,114,0,0,0,0,0,0,0,66,265
46833669,176,116,0,0,0,0,0,0,0,54,292
39749969,159,135,4,0,0,0,0,0,0,67,298
102634966,10,9,0,0,0,0,0,0,0,12,19
82618498,23,16,0,0,0,0,0,0,0,20,39
62765793,12,10,2,0,0,0,0,0,0,18,24
58936937,4,3,0,0,0,0,0,0,0,3,7
140946769,143,23,3,0,0,0,0,0,0,48,169
53847945,9,9,0,0,0,0,0,0,0,15,18
47798993,10,6,0,0,0,0,0,0,0,9,16
74568554,16,14,0,0,0,0,0,0,0,23,30
55667549,24,22,0,0,0,0,0,0,0,34,46
46459133,38,15,1,0,0,0,0,0,0,30,54
69062713,64,60,0,0,0,0,0,0,0,58,124
46647649,39,34,2,0,0,0,0,0,0,37,75
38659161,33,34,0,0,0,0,0,0,0,43,67
47334861,38,31,0,0,0,0,0,0,0,32,69
83232374,96,58,2,0,0,0,0,0,0,47,156
103529502,75,68,0,0,0,0,0,0,0,51,143
96887109,106,91,1,0,0,0,0,0,0,36,198
69870517,124,76,13,0,0,0,0,0,0,61,213
74495994,193,94,0,0,0,0,0,0,0,70,287
55118529,105,81,0,0,0,0,0,0,0,44,186
52948517,140,92,0,0,0,0,0,0,0,49,232
40251317,86,64,1,55,0,0,0,0,0,48,151
47972045,176,161,1,0,0,0,0,0,0,66,338
63151969,66,45,1,0,0,0,0,0,0,39,112
49082597,277,205,1,0,0,0,0,0,0,82,483
51063037,561,443,0,0,0,0,0,0,0,77,1004
130565462,12,7,5,0,0,0,0,0,0,17,24
133156358,18,11,0,0,0,0,0,0,0,7,29
113801242,13,14,0,0,0,0,0,0,0,18,27
159990138,123,56,11,0,0,0,0,0,0,43,190
146810998,14,14,0,0,0,0,0,0,0,22,28
157256558,20,14,1,0,0,0,0,0,0,12,35
123922078,67,40,0,0,0,0,0,0,0,31,107
114515794,104,63,18,0,0,0,0,0,0,62,185
172569421,117,98,0,0,10,0,0,0,0,79,215
149148510,111,101,1,0,12,0,0,0,0,62,213
153362282,183,161,0,1,5,0,0,0,0,67,344
120944406,254,195,1,0,0,0,0,0,0,73,450
127830466,260,232,2,0,0,0,0,0,0,89,494
152057946,279,218,19,0,0,0,0,0,0,31,516
141258357,796,789,0,0,0,0,0,0,0,65,1585
69064277,11,12,0,0,0,0,0,0,0,23,23
76909062,6,1,0,0,0,0,0,0,0,5,7
114061110,6,5,0,0,0,0,0,0,0,8,11
129064326,15,13,0,0,0,0,0,0,0,27,28
1521469,21,20,0,0,0,0,0,0,0,18,41
89789661,68,49,8,0,0,0,0,0,0,26,125
11146567,16,14,0,0,0,0,0,0,0,14,30
47951793,21,20,0,0,0,0,0,0,0,33,41
26750411,60,39,1,0,0,0,0,0,0,46,100
86950389,56,50,0,0,0,0,0,0,0,48,106
48878361,57,48,0,0,0,0,0,0,0,50,105
55346341,112,93,0,0,0,0,0,0,0,49,205
48272325,51,48,0,0,0,0,0,0,0,50,99
77149094,56,36,0,0,36,0,0,0,0,35,92
88442757,76,72,2,0,0,0,0,0,0,71,150
112785454,217,132,1,0,0,0,0,0,0,72,350
73788934,237,156,4,0,0,0,0,0,0,76,397
35935745,45,38,0,0,0,0,0,0,0,43,83
10462495,117,111,0,0,0,0,0,0,0,89,228
16963311,81,59,0,0,0,0,0,0,0,56,140
51950413,250,213,0,0,0,0,0,0,0,78,463
4679058,51,49,0,0,0,0,0,0,0,56,100
14393923,33,33,0,0,0,0,0,0,0,49,66
25096631,42,33,1,0,0,0,0,0,0,36,76
15174711,35,29,0,0,0,0,0,0,0,35,64
23430147,38,19,1,0,0,0,0,0,0,14,58
128599,57,52,0,0,0,0,0,0,0,52,109
10090655,96,75,4,0,0,0,0,0,0,60,175
27383319,143,99,1,0,0,0,0,0,0,51,243
16346843,320,171,0,0,0,0,0,0,0,69,491
20349628,1590,1528,35,0,0,0,0,0,0,90,3153
192092118,20,14,0,0,0,0,0,0,0,14,34
145888842,3,3,0,0,0,0,0,0,0,3,6
174365177,23,12,0,0,0,0,0,0,0,16,35
182390706,178,173,0,0,0,0,0,0,0,65,351
145026310,216,116,15,0,0,0,0,0,0,62,347
177712337,28,27,0,0,0,0,0,0,0,31,55
229428794,3,2,0,0,0,0,0,0,0,2,5
210403014,80,78,0,0,0,0,0,0,0,51,158
217751006,71,60,0,0,0,0,0,0,0,54,131
241644710,7,4,0,0,0,0,0,0,0,4,11
200025026,28,22,0,0,0,0,0,0,0,31,50
241595494,43,39,0,0,0,0,0,0,0,28,82
239084434,112,60,9,0,0,0,0,0,0,62,181
185544830,146,99,1,0,0,0,0,0,0,57,246
192697510,164,65,32,0,0,0,0,0,0,31,261
212792794,129,88,5,0,0,0,0,0,0,31,222
154383246,58,41,0,0,12,0,0,0,0,46,99
204085042,69,45,0,46,0,0,0,0,0,37,114
196761250,3,3,0,0,0,0,0,0,0,4,6
148554490,3,2,1,0,0,0,0,0,0,6,6
174835205,32,19,0,0,0,0,0,0,0,18,51
170352081,7,8,0,0,0,0,0,0,0,11,15
99607825,11,8,0,0,0,0,0,0,0,9,19
58276361,10,8,0,0,0,0,0,0,0,12,18
145890038,88,44,9,0,0,0,0,0,0,33,141
133010734,21,14,0,0,0,0,0,0,0,27,35
88682097,16,12,0,0,0,0,0,0,0,11,28
37410741,22,17,3,0,0,0,0,0,0,29,42
55032149,21,10,0,0,0,0,0,0,0,18,31
55718213,21,20,0,0,1,0,0,0,0,33,41
96536541,41,24,12,0,0,0,0,0,0,25,77
61782101,29,19,0,0,0,0,0,0,0,29,48
70765517,88,40,9,0,0,0,0,0,0,37,137
58017405,45,42,0,0,0,0,0,0,0,17,87
54590889,70,52,1,0,0,0,0,0,0,56,123
122530950,64,59,0,0,0,0,0,0,0,56,123
43083569,86,64,5,0,0,0,0,0,0,50,155
137089205,109,95,0,0,0,0,0,0,0,29,204
55659345,142,103,5,0,0,0,0,0,0,47,250
44437097,151,108,0,0,0,0,0,0,0,70,259
55930737,205,154,0,0,0,0,0,0,0,86,359
103222738,185,166,1,0,0,0,0,0,0,57,352
132182478,452,359,19,0,0,0,0,0,0,75,830
103232226,7,3,0,0,0,0,0,0,0,4,10
67443029,11,7,3,0,0,0,0,0,0,10,21
124625574,8,7,0,0,0,0,0,0,0,13,15
149221714,145,56,9,0,0,0,0,0,0,53,210
128210434,43,24,0,0,0,0,0,0,0,36,67
98389105,17,5,0,0,0,0,0,0,0,11,22
71139181,19,17,0,0,0,0,0,0,0,28,36
114025694,29,23,2,0,0,0,0,0,0,39,54
103523442,15,14,0,0,0,0,0,0,0,15,29
53881361,109,60,3,0,0,0,0,0,0,45,172
61126293,12,10,0,0,1,0,0,0,0,16,22
59017305,55,35,0,0,16,0,0,0,0,25,90
60341629,40,29,0,0,0,0,0,0,0,27,69
76268986,67,59,0,0,0,0,0,0,0,46,126
60044421,71,52,2,0,0,0,0,0,0,44,125
129324070,20,15,0,1,0,0,0,0,0,29,35
149288078,37,34,0,0,0,0,0,0,0,25,71
114167090,59,40,2,0,0,0,0,0,0,41,101
105791498,118,103,0,0,0,0,0,0,0,62,221
75017902,25,6,1,0,0,0,0,0,0,13,32
88220629,47,15,11,0,1,0,0,0,0,30,73
146059578,184,162,1,0,0,0,0,0,0,79,347
92250817,160,118,0,0,18,0,0,0,0,66,278
57963297,486,401,0,0,0,0,0,0,0,89,887
78083010,766,546,105,0,0,0,0,0,0,68,1417
175386553,1,0,0,0,0,0,0,0,0,1,1
160330690,13,0,13,0,0,0,0,0,0,22,26
194918342,18,8,0,0,0,0,0,0,0,12,26
141484689,47,28,1,0,0,0,0,0,0,23,76
160326470,34,27,0,0,0,0,0,0,0,31,61
171047453,48,36,1,0,0,0,0,0,0,46,85
133920866,21,18,1,0,0,0,0,0,0,19,40
168601870,235,209,1,0,0,0,0,0,0,58,445
147121102,253,141,78,0,0,0,0,0,0,60,472
187544950,1635,1370,187,0,1,0,0,0,0,68,3192
229349358,3,3,0,0,0,0,0,0,0,6,6
195711422,16,14,0,0,0,0,0,0,0,13,30
183364734,14,2,2,0,0,0,0,0,0,6,18
184557486,8,6,0,0,0,0,0,0,0,10,14
220836042,11,8,0,0,0,0,0,0,0,17,19
185852162,18,11,0,0,0,0,0,0,0,14,29
209434470,11,11,0,0,0,0,0,0,0,12,22
227214374,28,22,0,0,0,0,0,0,0,21,50
185120794,65,36,4,0,0,0,0,0,0,37,105
185963342,31,26,0,0,0,0,0,0,0,29,57
220677502,39,26,0,0,0,0,0,0,0,31,65
184612346,46,46,0,0,0,0,0,0,0,43,92
190332114,97,73,0,0,0,0,0,0,0,60,170
179851098,135,105,0,0,75,0,0,0,0,72,240
165029622,83,65,0,0,0,0,0,0,0,46,148
213743310,73,60,0,0,0,0,0,0,0,48,133
188533778,180,106,4,0,6,0,0,0,0,60,290
2811566,112,78,3,0,0,0,0,0,0,47,193
24457671,20,12,0,0,0,0,0,0,0,9,32
12838819,14,3,3,0,0,0,0,0,0,10,20
20912003,9,10,0,0,0,0,0,0,0,15,19
25401127,17,7,0,0,0,0,0,0,0,12,24
34777881,17,16,0,0,0,0,0,0,0,26,33
18615919,10,8,0,0,0,0,0,0,0,10,18
2967686,15,13,0,0,0,0,0,0,0,26,28
30512599,14,15,0,0,0,0,0,0,0,17,29
7383921,13,7,0,0,0,0,0,0,0,11,20
7701145,324,30,4,0,0,0,0,0,0,39,358
1152561,38,16,0,0,3,0,0,0,0,31,54
4110674,32,20,0,0,0,0,0,0,0,33,52
10956467,39,37,0,0,0,0,0,0,0,49,76
31226583,42,37,0,0,0,0,0,0,0,32,79
12126627,49,34,0,0,0,0,0,0,0,41,83
31541787,72,67,0,0,0,0,0,0,0,46,139
19511715,58,50,0,0,0,0,0,0,0,50,108
6159794,93,72,2,0,0,0,0,0,0,63,167
17084087,97,76,0,0,0,0,0,0,0,50,173
10611751,76,68,0,0,0,0,0,0,0,61,144
36160153,99,61,10,0,0,0,0,0,0,51,170
4106910,107,91,0,0,20,0,0,0,0,51,198
11051859,102,86,1,0,0,0,0,0,0,52,189
10454967,90,52,33,0,0,0,0,0,0,30,175
25057039,186,134,9,0,4,0,0,0,0,61,329
1603173,225,143,0,0,0,0,0,0,0,60,368
21674031,326,299,0,0,0,0,0,0,0,89,625
18311407,1326,1237,0,0,2,0,0,0,0,73,2563
203724514,17,5,1,0,0,0,0,0,0,6,23
236004098,25,17,0,0,0,0,0,0,0,21,42
185058426,88,55,15,0,15,0,0,0,0,59,158
244721926,20,18,0,0,0,0,0,0,0,17,38
209651674,41,21,1,0,0,0,0,0,0,29,63
229286154,49,33,3,0,0,0,0,0,0,32,85
228591574,29,17,0,0,0,0,0,0,0,13,46
186675926,130,121,0,0,0,0,0,0,0,58,251
199330186,155,147,1,0,0,0,0,0,0,66,303
218385602,429,282,7,0,0,0,0,0,0,82,718
184463782,7,5,0,0,0,0,0,0,0,9,12
203165498,5,4,0,0,0,0,0,0,0,2,9
139766381,14,10,0,0,0,0,0,0,0,10,24
192359890,7,4,0,0,0,0,0,0,0,10,11
136667829,13,11,0,0,0,0,0,0,0,14,24
176940289,12,12,0,0,0,0,0,0,0,14,24
140098485,34,20,1,0,0,0,0,0,0,27,55
171407665,23,19,0,0,0,0,0,0,0,20,42
219873050,12,12,0,0,0,0,0,0,0,13,24
183374138,13,12,0,0,0,0,0,0,0,14,25
207071146,19,19,0,0,1,0,0,0,0,27,38
153903150,21,14,0,0,0,0,0,0,0,15,35
215933342,36,19,9,0,0,0,0,0,0,19,64
147796446,33,18,0,0,0,0,0,0,0,22,51
160404686,30,28,0,0,0,0,0,0,0,14,58
145457822,147,90,52,0,0,0,0,0,0,58,289
136338929,44,32,0,0,0,0,0,0,0,41,76
222998946,135,65,1,0,0,0,0,0,0,59,201
166772486,20,11,0,0,0,0,0,0,0,17,31
163871962,18,13,0,16,8,0,0,0,0,25,31
182934494,18,17,0,0,0,0,0,0,0,21,35
224478874,36,30,0,0,0,0,0,0,0,24,66
190330854,24,23,0,0,0,0,0,0,0,23,47
183910230,45,32,0,0,0,0,0,0,0,35,77
202048330,82,68,0,0,0,0,0,0,0,25,150
165456638,338,200,4,0,0,0,0,0,0,71,542
187370722,214,121,20,0,10,0,0,0,0,71,355
209980486,43,26,0,0,0,0,0,0,0,21,69
214561882,9,4,0,0,0,0,0,0,0,7,13
189776858,13,12,0,0,0,0,0,0,0,19,25
244139038,18,16,0,0,0,0,0,0,0,30,34
247788872,49,29,1,0,0,0,0,0,0,30,79
200677490,27,13,0,0,0,0,0,0,0,17,40
204186034,32,25,0,32,25,0,0,0,0,27,57
232282994,66,44,0,23,0,0,0,0,0,51,110
217060814,207,98,26,0,26,0,0,0,0,49,331
236798262,891,795,0,0,0,0,0,0,0,82,1686
62129369,9,9,0,0,0,0,0,0,0,9,18
94870065,6,5,0,0,0,0,0,0,0,6,11
113870454,3,5,0,0,0,0,0,0,0,7,8
55663321,23,10,2,0,0,0,0,0,0,8,35
95563913,10,9,0,0,0,0,0,0,0,9,19
56707649,152,114,7,0,0,0,0,0,0,57,273
93340721,12,9,0,0,0,0,0,0,0,9,21
85379525,136,109,11,0,0,0,0,0,0,39,256
114252186,10,10,0,0,0,0,0,0,0,15,20
92105225,16,7,1,0,0,0,0,0,0,16,24
38309901,38,22,0,0,0,0,0,0,0,21,60
68854417,24,23,0,0,0,0,0,0,0,29,47
62522821,35,26,0,0,0,0,0,0,0,31,61
65013913,332,94,46,0,0,0,0,0,0,67,472
35889321,55,37,0,0,0,0,0,0,0,35,92
104246302,36,18,0,0,0,0,0,0,0,36,54
103318158,47,46,0,0,0,0,0,0,0,42,93
54694701,59,57,0,0,0,0,0,0,0,55,116
73647074,73,60,1,0,0,0,0,0,0,53,134
33640389,88,90,1,0,0,0,0,0,0,46,179
55880625,94,79,0,3,0,0,0,0,0,58,173
98402241,121,81,15,0,0,0,0,0,0,61,217
108488982,223,127,0,0,2,0,0,0,0,74,350
45098633,157,118,1,0,1,0,0,0,0,61,276
36528905,195,143,13,0,0,0,0,0,0,55,351
56299813,126,74,3,0,0,0,0,0,0,52,203
70271289,188,180,1,0,0,0,0,0,0,63,369
48000557,246,146,9,0,0,0,0,0,0,65,401
118646890,216,182,4,0,0,0,0,0,0,46,402
79162074,348,340,0,0,0,0,0,0,0,65,688
48640805,390,329,5,0,0,0,0,0,0,90,724
71268514,549,479,9,0,0,0,0,0,0,66,1037
58944241,1155,1094,0,0,0,0,0,0,0,87,2249
56343985,1171,1067,0,0,0,0,0,0,0,78,2238
6879182,16,12,0,0,0,0,0,0,0,12,28
45706,18,17,0,0,0,0,0,0,0,17,35
3097102,126,72,7,0,0,0,0,0,0,56,205
3473774,24,17,0,0,0,0,0,0,0,16,41
3685982,31,17,11,0,0,0,0,0,0,39,59
6359906,24,23,0,0,0,0,0,0,0,17,47
8417673,19,18,0,0,0,0,0,0,0,30,37
1818693,29,14,2,0,0,0,0,0,0,25,45
5485558,50,38,0,0,0,0,0,0,0,42,88
9241417,28,26,0,0,0,0,0,0,0,37,54
6901969,20,17,0,0,0,0,0,0,0,25,37
2556134,64,56,0,0,0,0,0,0,0,54,120
247589341,20,15,2,0,0,0,0,0,0,23,37
223679482,44,29,0,0,0,0,0,0,0,32,73
229044758,55,33,0,0,0,0,0,0,0,30,88
243686098,60,40,0,0,0,0,0,0,0,43,100
207887402,82,64,2,0,0,0,0,0,0,42,148
233430434,158,119,2,0,0,0,0,0,0,67,279
47057185,19,10,0,0,0,0,0,0,0,15,29
13754571,12,11,0,3,0,0,0,0,0,12,23
47206701,11,10,0,0,0,0,0,0,0,10,21
15725915,7,7,0,0,0,0,0,0,0,13,14
18997847,26,18,2,0,0,0,0,0,0,23,46
39786901,10,8,0,0,0,0,0,0,0,12,18
11942231,39,25,6,0,0,0,0,0,0,31,70
46160765,37,29,0,0,0,0,0,0,0,36,66
34312617,25,19,0,0,0,0,0,0,0,20,44
6853214,19,18,0,0,0,0,0,0,0,21,37
33837249,17,11,1,0,0,0,0,0,0,17,29
49051533,41,26,0,0,0,0,0,0,0,32,67
